State Code,District Code,Area Name,Total/ Rural/ Urban,Adolescent and youth categories,Total Population - Persons,Total Population - Males,Total Population - Females,Scheduled Caste - Persons,Scheduled Tribe - Persons,Scheduled Tribe - Males,Illiiterates - Total - Persons,Illiiterates - Total - Males,Illiiterates - Total - Females,Main Worker - Agricultural labourers - Persons
18,305,District - Nagaon (06),Rural,15-19,239028,125259,113769,24182,10580,5439,37471,20463,17008,12705
18,305,District - Nagaon (06),Rural,20-24,219548,107138,112410,22117,9830,4430,50617,21839,28778,15385
18,305,District - Nagaon (06),Rural,Adolescent (10-19),542575,279407,263168,50629,23258,11882,70860,38781,32079,15272
18,305,District - Nagaon (06),Rural,Youth (15-24),458576,232397,226179,46299,20410,9869,88088,42302,45786,28090
18,305,District - Nagaon (06),Urban,All Ages,369534,188127,181407,37820,5604,2833,81318,35794,45524,2127
18,305,District - Nagaon (06),Urban,10-14,33943,17258,16685,3482,562,311,1562,832,730,36
18,305,District - Nagaon (06),Urban,15-19,34440,17533,16907,3857,571,274,2023,982,1041,161
18,305,District - Nagaon (06),Urban,20-24,35674,17243,18431,3921,540,251,2816,1112,1704,219
18,305,District - Nagaon (06),Urban,Adolescent (10-19),68383,34791,33592,7339,1133,585,3585,1814,1771,197
18,305,District - Nagaon (06),Urban,Youth (15-24),70114,34776,35338,7778,1111,525,4839,2094,2745,380
18,306,District - Sonitpur (07),Total,All Ages,1924110,983904,940206,109130,232207,117685,815538,363379,452159,51007
18,306,District - Sonitpur (07),Total,10-14,212378,107940,104438,11995,26789,13703,31266,14784,16482,799
18,306,District - Sonitpur (07),Total,15-19,186590,94712,91878,11241,23401,11942,35093,15173,19920,3906
18,306,District - Sonitpur (07),Total,20-24,177180,84940,92240,10652,20969,9888,44405,15900,28505,5554
18,306,District - Sonitpur (07),Total,Adolescent (10-19),398968,202652,196316,23236,50190,25645,66359,29957,36402,4705
18,306,District - Sonitpur (07),Total,Youth (15-24),363770,179652,184118,21893,44370,21830,79498,31073,48425,9460
18,306,District - Sonitpur (07),Rural,All Ages,1750265,894985,855280,94692,228345,115789,782526,348834,433692,50570
18,306,District - Sonitpur (07),Rural,10-14,197538,100478,97060,10694,26423,13502,30601,14499,16102,793
18,306,District - Sonitpur (07),Rural,15-19,171135,86835,84300,9807,22971,11730,34337,14892,19445,3885
18,306,District - Sonitpur (07),Rural,20-24,160705,76985,83720,9146,20572,9730,43383,15519,27864,5508
18,306,District - Sonitpur (07),Rural,Adolescent (10-19),368673,187313,181360,20501,49394,25232,64938,29391,35547,4678
18,306,District - Sonitpur (07),Rural,Youth (15-24),331840,163820,168020,18953,43543,21460,77720,30411,47309,9393
18,306,District - Sonitpur (07),Urban,All Ages,173845,88919,84926,14438,3862,1896,33012,14545,18467,437
18,306,District - Sonitpur (07),Urban,10-14,14840,7462,7378,1301,366,201,665,285,380,6
18,306,District - Sonitpur (07),Urban,15-19,15455,7877,7578,1434,430,212,756,281,475,21
18,306,District - Sonitpur (07),Urban,20-24,16475,7955,8520,1506,397,158,1022,381,641,46
18,306,District - Sonitpur (07),Urban,Adolescent (10-19),30295,15339,14956,2735,796,413,1421,566,855,27
18,306,District - Sonitpur (07),Urban,Youth (15-24),31930,15832,16098,2940,827,370,1778,662,1116,67
18,307,District - Lakhimpur (08),Total,All Ages,1042137,529674,512463,81840,249426,126716,358651,154122,204529,16154
18,307,District - Lakhimpur (08),Total,10-14,118490,60864,57626,9682,30372,15698,8224,3731,4493,291
18,307,District - Lakhimpur (08),Total,15-19,102738,52527,50211,8559,25217,12881,10289,4349,5940,1530
18,307,District - Lakhimpur (08),Total,20-24,95594,45629,49965,7782,22439,10675,15136,5334,9802,2218
18,307,District - Lakhimpur (08),Total,Adolescent (10-19),221228,113391,107837,18241,55589,28579,18513,8080,10433,1821
18,307,District - Lakhimpur (08),Total,Youth (15-24),198332,98156,100176,16341,47656,23556,25425,9683,15742,3748
18,307,District - Lakhimpur (08),Rural,All Ages,950804,482582,468222,74891,243145,123499,337628,144776,192852,15817
18,307,District - Lakhimpur (08),Rural,10-14,109730,56288,53442,8945,29686,15317,7809,3536,4273,289
18,307,District - Lakhimpur (08),Rural,15-19,94095,48173,45922,7795,24516,12545,9684,4065,5619,1518
18,307,District - Lakhimpur (08),Rural,20-24,86892,41487,45405,7114,21744,10361,14379,5076,9303,2186
18,307,District - Lakhimpur (08),Rural,Adolescent (10-19),203825,104461,99364,16740,54202,27862,17493,7601,9892,1807
18,307,District - Lakhimpur (08),Rural,Youth (15-24),180987,89660,91327,14909,46260,22906,24063,9141,14922,3704
18,307,District - Lakhimpur (08),Urban,All Ages,91333,47092,44241,6949,6281,3217,21023,9346,11677,337
18,307,District - Lakhimpur (08),Urban,10-14,8760,4576,4184,737,686,381,415,195,220,2
18,307,District - Lakhimpur (08),Urban,15-19,8643,4354,4289,764,701,336,605,284,321,12
18,307,District - Lakhimpur (08),Urban,20-24,8702,4142,4560,668,695,314,757,258,499,32
18,307,District - Lakhimpur (08),Urban,Adolescent (10-19),17403,8930,8473,1501,1387,717,1020,479,541,14
18,307,District - Lakhimpur (08),Urban,Youth (15-24),17345,8496,8849,1432,1396,650,1362,542,820,44
18,308,District - Dhemaji (09),Total,All Ages,686133,351249,334884,44225,325560,165449,263105,113488,149617,4791
18,308,District - Dhemaji (09),Total,10-14,82165,42008,40157,5791,39799,20335,7428,3423,4005,63
18,308,District - Dhemaji (09),Total,15-19,70330,36254,34076,4502,33945,17272,8175,3556,4619,323
18,308,District - Dhemaji (09),Total,20-24,64718,31160,33558,4053,30677,14563,12375,4365,8010,620
18,308,District - Dhemaji (09),Total,Adolescent (10-19),152495,78262,74233,10293,73744,37607,15603,6979,8624,386
18,308,District - Dhemaji (09),Total,Youth (15-24),135048,67414,67634,8555,64622,31835,20550,7921,12629,943
18,308,District - Dhemaji (09),Rural,All Ages,637848,326278,311570,40524,317215,161268,250436,107896,142540,4563
18,308,District - Dhemaji (09),Rural,10-14,76994,39345,37649,5382,38937,19895,7116,3284,3832,60
18,308,District - Dhemaji (09),Rural,15-19,65307,33672,31635,4075,33042,16850,7846,3402,4444,306
18,308,District - Dhemaji (09),Rural,20-24,59871,28765,31106,3617,29784,14130,11917,4192,7725,590
18,308,District - Dhemaji (09),Rural,Adolescent (10-19),142301,73017,69284,9457,71979,36745,14962,6686,8276,366
18,308,District - Dhemaji (09),Rural,Youth (15-24),125178,62437,62741,7692,62826,30980,19763,7594,12169,896
18,308,District - Dhemaji (09),Urban,All Ages,48285,24971,23314,3701,8345,4181,12669,5592,7077,228
18,308,District - Dhemaji (09),Urban,10-14,5171,2663,2508,409,862,440,312,139,173,3
18,308,District - Dhemaji (09),Urban,15-19,5023,2582,2441,427,903,422,329,154,175,17
18,308,District - Dhemaji (09),Urban,20-24,4847,2395,2452,436,893,433,458,173,285,30
18,308,District - Dhemaji (09),Urban,Adolescent (10-19),10194,5245,4949,836,1765,862,641,293,348,20
18,308,District - Dhemaji (09),Urban,Youth (15-24),9870,4977,4893,863,1796,855,787,327,460,47
18,309,District - Tinsukia (10),Total,All Ages,1327929,680231,647698,37688,82066,41769,529607,226782,302825,19483
18,309,District - Tinsukia (10),Total,10-14,144499,74462,70037,4048,9093,4637,20230,8876,11354,242
18,309,District - Tinsukia (10),Total,15-19,133626,68076,65550,3966,7922,4045,24355,9516,14839,1542
18,309,District - Tinsukia (10),Total,20-24,129219,62089,67130,4034,7367,3533,32519,10749,21770,2613
18,309,District - Tinsukia (10),Total,Adolescent (10-19),278125,142538,135587,8014,17015,8682,44585,18392,26193,1784
18,309,District - Tinsukia (10),Total,Youth (15-24),262845,130165,132680,8000,15289,7578,56874,20265,36609,4155
18,309,District - Tinsukia (10),Rural,All Ages,1063186,541395,521791,25286,76272,38796,472577,201524,271053,19039
18,309,District - Tinsukia (10),Rural,10-14,121189,62250,58939,2914,8549,4354,18964,8299,10665,237
18,309,District - Tinsukia (10),Rural,15-19,109597,55599,53998,2712,7342,3759,22933,8893,14040,1523
18,309,District - Tinsukia (10),Rural,20-24,103479,49234,54245,2714,6798,3239,30410,9972,20438,2576
18,309,District - Tinsukia (10),Rural,Adolescent (10-19),230786,117849,112937,5626,15891,8113,41897,17192,24705,1760
18,309,District - Tinsukia (10),Rural,Youth (15-24),213076,104833,108243,5426,14140,6998,53343,18865,34478,4099
18,309,District - Tinsukia (10),Urban,All Ages,264743,138836,125907,12402,5794,2973,57030,25258,31772,444
18,309,District - Tinsukia (10),Urban,10-14,23310,12212,11098,1134,544,283,1266,577,689,5
18,309,District - Tinsukia (10),Urban,15-19,24029,12477,11552,1254,580,286,1422,623,799,19
18,309,District - Tinsukia (10),Urban,20-24,25740,12855,12885,1320,569,294,2109,777,1332,37
18,309,District - Tinsukia (10),Urban,Adolescent (10-19),47339,24689,22650,2388,1124,569,2688,1200,1488,24
18,309,District - Tinsukia (10),Urban,Youth (15-24),49769,25332,24437,2574,1149,580,3531,1400,2131,56
18,310,District - Dibrugarh (11),Total,All Ages,1326335,676434,649901,58876,102871,51835,441804,185073,256731,21792
18,310,District - Dibrugarh (11),Total,10-14,136430,70279,66151,6258,9445,4854,14417,6230,8187,254
18,310,District - Dibrugarh (11),Total,15-19,131642,66811,64831,6186,9611,4902,18097,6755,11342,1348
18,310,District - Dibrugarh (11),Total,20-24,129599,62113,67486,6045,9817,4695,23999,7503,16496,2624
18,310,District - Dibrugarh (11),Total,Adolescent (10-19),268072,137090,130982,12444,19056,9756,32514,12985,19529,1602
18,310,District - Dibrugarh (11),Total,Youth (15-24),261241,128924,132317,12231,19428,9597,42096,14258,27838,3972
18,310,District - Dibrugarh (11),Rural,All Ages,1082605,550299,532306,41396,92593,46689,397032,165177,231855,21148
18,310,District - Dibrugarh (11),Rural,10-14,116574,59952,56622,4679,8663,4435,13536,5846,7690,246
18,310,District - Dibrugarh (11),Rural,15-19,110112,55774,54338,4496,8722,4479,17016,6268,10748,1320
18,310,District - Dibrugarh (11),Rural,20-24,105870,50428,55442,4259,8769,4216,22404,6921,15483,2567
18,310,District - Dibrugarh (11),Rural,Adolescent (10-19),226686,115726,110960,9175,17385,8914,30552,12114,18438,1566
18,310,District - Dibrugarh (11),Rural,Youth (15-24),215982,106202,109780,8755,17491,8695,39420,13189,26231,3887
18,310,District - Dibrugarh (11),Urban,All Ages,243730,126135,117595,17480,10278,5146,44772,19896,24876,644
18,310,District - Dibrugarh (11),Urban,10-14,19856,10327,9529,1579,782,419,881,384,497,8
18,310,District - Dibrugarh (11),Urban,15-19,21530,11037,10493,1690,889,423,1081,487,594,28
18,310,District - Dibrugarh (11),Urban,20-24,23729,11685,12044,1786,1048,479,1595,582,1013,57
18,310,District - Dibrugarh (11),Urban,Adolescent (10-19),41386,21364,20022,3269,1671,842,1962,871,1091,36
18,310,District - Dibrugarh (11),Urban,Youth (15-24),45259,22722,22537,3476,1937,902,2676,1069,1607,85
18,311,District - Sivasagar (12),Total,All Ages,1151050,589216,561834,42347,49039,24989,337545,144449,193096,14008
18,311,District - Sivasagar (12),Total,10-14,116152,59653,56499,4438,5463,2763,9704,4126,5578,188
18,311,District - Sivasagar (12),Total,15-19,110261,56061,54200,4366,5220,2675,11719,4542,7177,837
18,311,District - Sivasagar (12),Total,20-24,108099,52081,56018,4351,4622,2177,14845,4768,10077,1448
18,311,District - Sivasagar (12),Total,Adolescent (10-19),226413,115714,110699,8804,10683,5438,21423,8668,12755,1025
18,311,District - Sivasagar (12),Total,Youth (15-24),218360,108142,110218,8717,9842,4852,26564,9310,17254,2285
18,311,District - Sivasagar (12),Rural,All Ages,1040954,531286,509668,34483,47274,24078,317464,135014,182450,13681
18,311,District - Sivasagar (12),Rural,10-14,106767,54752,52015,3692,5293,2680,9323,3945,5378,186
18,311,District - Sivasagar (12),Rural,15-19,100573,51071,49502,3569,5048,2580,11194,4291,6903,822
18,311,District - Sivasagar (12),Rural,20-24,97704,46896,50808,3471,4468,2102,14208,4490,9718,1426
18,311,District - Sivasagar (12),Rural,Adolescent (10-19),207340,105823,101517,7261,10341,5260,20517,8236,12281,1008
18,311,District - Sivasagar (12),Rural,Youth (15-24),198277,97967,100310,7040,9516,4682,25402,8781,16621,2248
18,311,District - Sivasagar (12),Urban,All Ages,110096,57930,52166,7864,1765,911,20081,9435,10646,327
18,311,District - Sivasagar (12),Urban,10-14,9385,4901,4484,746,170,83,381,181,200,2
18,311,District - Sivasagar (12),Urban,15-19,9688,4990,4698,797,172,95,525,251,274,15
18,311,District - Sivasagar (12),Urban,20-24,10395,5185,5210,880,154,75,637,278,359,22
18,311,District - Sivasagar (12),Urban,Adolescent (10-19),19073,9891,9182,1543,342,178,906,432,474,17
18,311,District - Sivasagar (12),Urban,Youth (15-24),20083,10175,9908,1677,326,170,1162,529,633,37
18,312,District - Jorhat (13),Total,All Ages,1092256,556805,535451,88665,139971,70795,297327,124470,172857,20176
18,312,District - Jorhat (13),Total,10-14,108807,56136,52671,9961,15974,8238,7331,3067,4264,229
18,312,District - Jorhat (13),Total,15-19,105318,53456,51862,9377,14355,7248,9730,3661,6069,1196
18,312,District - Jorhat (13),Total,20-24,102529,49435,53094,8760,12692,6027,12928,4002,8926,2191
18,312,District - Jorhat (13),Total,Adolescent (10-19),214125,109592,104533,19338,30329,15486,17061,6728,10333,1425
18,312,District - Jorhat (13),Total,Youth (15-24),207847,102891,104956,18137,27047,13275,22658,7663,14995,3387
18,312,District - Jorhat (13),Rural,All Ages,871722,442968,428754,72434,134361,67932,256974,106270,150704,18840
18,312,District - Jorhat (13),Rural,10-14,90093,46335,43758,8426,15408,7932,6492,2672,3820,222
18,312,District - Jorhat (13),Rural,15-19,85948,43431,42517,7773,13823,6977,8726,3242,5484,1132
18,312,District - Jorhat (13),Rural,20-24,81467,39178,42289,7049,12130,5747,11461,3496,7965,2056
18,312,District - Jorhat (13),Rural,Adolescent (10-19),176041,89766,86275,16199,29231,14909,15218,5914,9304,1354
18,312,District - Jorhat (13),Rural,Youth (15-24),167415,82609,84806,14822,25953,12724,20187,6738,13449,3188
18,312,District - Jorhat (13),Urban,All Ages,220534,113837,106697,16231,5610,2863,40353,18200,22153,1336
18,312,District - Jorhat (13),Urban,10-14,18714,9801,8913,1535,566,306,839,395,444,7
18,312,District - Jorhat (13),Urban,15-19,19370,10025,9345,1604,532,271,1004,419,585,64
18,312,District - Jorhat (13),Urban,20-24,21062,10257,10805,1711,562,280,1467,506,961,135
18,312,District - Jorhat (13),Urban,Adolescent (10-19),38084,19826,18258,3139,1098,577,1843,814,1029,71
18,312,District - Jorhat (13),Urban,Youth (15-24),40432,20282,20150,3315,1094,551,2471,925,1546,199
18,313,District - Golaghat (14),Total,All Ages,1066888,543161,523727,62298,111765,56420,345124,146686,198438,25086
18,313,District - Golaghat (14),Total,10-14,117308,60011,57297,7070,13140,6645,8813,3711,5102,324
18,313,District - Golaghat (14),Total,15-19,108123,54589,53534,6767,11639,5854,12453,4804,7649,1986
18,313,District - Golaghat (14),Total,20-24,102501,48740,53761,6248,10521,4902,17564,5640,11924,3229
18,313,District - Golaghat (14),Total,Adolescent (10-19),225431,114600,110831,13837,24779,12499,21266,8515,12751,2310
18,313,District - Golaghat (14),Total,Youth (15-24),210624,103329,107295,13015,22160,10756,30017,10444,19573,5215
18,313,District - Golaghat (14),Rural,All Ages,969152,493125,476027,56152,108974,55035,328174,139086,189088,24727
18,313,District - Golaghat (14),Rural,10-14,108452,55441,53011,6486,12751,6457,8529,3605,4924,320
18,313,District - Golaghat (14),Rural,15-19,99251,50101,49150,6134,11306,5687,12106,4664,7442,1971
18,313,District - Golaghat (14),Rural,20-24,93361,44379,48982,5633,10265,4789,17091,5465,11626,3197
18,313,District - Golaghat (14),Rural,Adolescent (10-19),207703,105542,102161,12620,24057,12144,20635,8269,12366,2291
18,313,District - Golaghat (14),Rural,Youth (15-24),192612,94480,98132,11767,21571,10476,29197,10129,19068,5168
18,313,District - Golaghat (14),Urban,All Ages,97736,50036,47700,6146,2791,1385,16950,7600,9350,359
18,313,District - Golaghat (14),Urban,10-14,8856,4570,4286,584,389,188,284,106,178,4
18,313,District - Golaghat (14),Urban,15-19,8872,4488,4384,633,333,167,347,140,207,15
18,313,District - Golaghat (14),Urban,20-24,9140,4361,4779,615,256,113,473,175,298,32
18,313,District - Golaghat (14),Urban,Adolescent (10-19),17728,9058,8670,1217,722,355,631,246,385,19
18,313,District - Golaghat (14),Urban,Youth (15-24),18012,8849,9163,1248,589,280,820,315,505,47
18,314,District - Karbi Anglong (15),Total,All Ages,956313,490167,466146,44961,538738,272460,399099,175914,223185,20595
18,314,District - Karbi Anglong (15),Total,10-14,115294,58717,56577,5539,66867,33936,14592,6686,7906,276
18,314,District - Karbi Anglong (15),Total,15-19,106030,53922,52108,5169,60928,30335,14989,6271,8718,1621
18,314,District - Karbi Anglong (15),Total,20-24,90423,44184,46239,4389,49527,23241,19129,6676,12453,2762
18,314,District - Karbi Anglong (15),Total,Adolescent (10-19),221324,112639,108685,10708,127795,64271,29581,12957,16624,1897
18,314,District - Karbi Anglong (15),Total,Youth (15-24),196453,98106,98347,9558,110455,53576,34118,12947,21171,4383
18,314,District - Karbi Anglong (15),Rural,All Ages,843347,431924,411423,39936,491856,249022,373237,164710,208527,19568
18,314,District - Karbi Anglong (15),Rural,10-14,103214,52527,50687,5005,61340,31128,14056,6433,7623,270
18,314,District - Karbi Anglong (15),Rural,15-19,92845,47409,45436,4614,54560,27334,14368,6019,8349,1543
18,314,District - Karbi Anglong (15),Rural,20-24,77919,38089,39830,3880,43949,20594,18293,6400,11893,2640
18,314,District - Karbi Anglong (15),Rural,Adolescent (10-19),196059,99936,96123,9619,115900,58462,28424,12452,15972,1813
18,314,District - Karbi Anglong (15),Rural,Youth (15-24),170764,85498,85266,8494,98509,47928,32661,12419,20242,4183
18,314,District - Karbi Anglong (15),Urban,All Ages,112966,58243,54723,5025,46882,23438,25862,11204,14658,1027
18,314,District - Karbi Anglong (15),Urban,10-14,12080,6190,5890,534,5527,2808,536,253,283,6
18,314,District - Karbi Anglong (15),Urban,15-19,13185,6513,6672,555,6368,3001,621,252,369,78
